"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"11745","","v.le ortles prima di via condino","","45.4392735282093","9.20297242387037","","","","","Europe/Rome","1"
"11746","","v.le ortles dopo via condino","","45.4393294902532","9.20271211473834","","","","","Europe/Rome","1"
"11747","","v.le ortles dopo via gargano","","45.4398071409531","9.20657674652059","","","","","Europe/Rome","2"
"11748","","v.le ortles dopo via orobia","","45.439701467591","9.20527700218996","","","","","Europe/Rome","2"
"11752","","v.le bligny, 50 prima di via vittadini","","45.4509060454432","9.19374237680279","","","","","Europe/Rome","2"
"11753","","v.le bligny, 39 prima di via patellani","","45.4509852827416","9.19439979095624","","","","","Europe/Rome","1"
"11754","","c.so di p.ta vigentina, 6 dopo c.so di p.ta romana","","45.455423654268","9.19555449616469","","","","","Europe/Rome","1"
"11755","","v.le bligny prima di via ripamonti","","45.4509010316387","9.19629857258385","","","","","Europe/Rome","2"
"11756","","via ripamonti, 7 prima di v.le sabotino","","45.4506962029744","9.19695906992729","","","","","Europe/Rome","2"
"11757","","via ripamonti, 6 prima di v.le bligny","","45.4511614757101","9.1966399659977","","","","","Europe/Rome","2"
"11758","","c.so p.ta vigentina, 19 altezza via cassolo","","45.4535249869849","9.19621014423316","","","","","Europe/Rome","2"
"11759","","c.so di p.ta vigentina, 34 dopo via quadronno","","45.4536356595038","9.19601832189446","","","","","Europe/Rome","2"
"11760","","c.so di p.ta romana, 94 dopo via lamarmora","","45.4556939335369","9.19638711305628","","","","","Europe/Rome","2"
"11761","","c.so di p.ta vigentina, 1 prima di c.so di p.ta romana","","45.4559338095894","9.19559979185307","","","","","Europe/Rome","1"
"11762","","via lamarmora, 2 dopo c.so p.ta romana","","45.4561436587197","9.196577317135","","","","","Europe/Rome","2"
"11763","","c.so di p.ta romana prima di via lamarmora","","45.4559237575423","9.19621365264307","","","","","Europe/Rome","1"
"11764","","via lamarmora, 1 prima di c.so di p.ta romana","","45.4561713163433","9.19609620642979","","","","","Europe/Rome","2"
"11765","","via ripamonti, 19 prima di via romano","","45.4483110537206","9.19756358557393","","","","","Europe/Rome","2"
"11766","","via ripamonti, 22 prima di via bellezza","","45.4488752383835","9.19729811853233","","","","","Europe/Rome","2"
"11767","","v.le sabotino, 1 prima di via ripamonti","","45.4509806307544","9.19711890258729","","","","","Europe/Rome","2"
"11769","","via lamarmora, 20 prima di via della commenda","","45.4565489220841","9.19905511504531","","","","","Europe/Rome","2"
"11770","","via lamarmora, 19 prima di via della commenda","","45.4566977667122","9.19934262512496","","","","","Europe/Rome","2"
"11771","","v.le sabotino, 16 prima di via agnesi","","45.4508850235904","9.20034123440714","","","","","Europe/Rome","2"
"11772","","v.le sabotino, 15 dopo via agnesi","","45.4509840371729","9.20053014892135","","","","","Europe/Rome","2"
"11773","","v.le sabotino dopo p.le medaglie d'oro","","45.4513965875689","9.20241830363023","","","","","Europe/Rome","1"
"11774","","via lamarmora, 29/a prima di via curtatone","","45.4573019162324","9.20299783711438","","","","","Europe/Rome","1"
"11775","","via lamarmora, 30 dopo via micca","","45.4568871448402","9.20123694808043","","","","","Europe/Rome","1"
"11776","","c.so lodi, 2 dopo p.za medaglie d'oro","","45.4514153715694","9.20329724554252","","","","","Europe/Rome","1"
"11777","","v.le sabotino prima di p.le medaglie d'oro","","45.4516836350295","9.20259900760177","","","","","Europe/Rome","2"
"11778","","c.so lodi prima di p.le medaglie d'oro","","45.4517036870325","9.20313842296952","","","","","Europe/Rome","1"
"11781","","c.so lodi, 9 prima di via salmini","","45.4509272932008","9.2044320604486","","","","","Europe/Rome","1"
"11782","","v.le m.te nero, 19 prima di via pier lombardo","","45.4552699358808","9.20426030997541","","","","","Europe/Rome","1"
"11783","","v.le m.te nero, 22 prima di via pier lombardo","","45.4549499387877","9.2042307388813","","","","","Europe/Rome","1"
"11784","","via lazzaro papi, 5 prima di c.so lodi","","45.4502571419145","9.20669955045283","","","","","Europe/Rome","2"
"11785","","c.so lodi dopo p.za buozzi","","45.4492770060797","9.206800812186","","","","","Europe/Rome","1"
"11786","","via f.sforza, 48 prima di c.so di p.ta romana","","45.457890445677","9.1935937292182","","","","","Europe/Rome","2"
"11788","","p.za fontana","","45.4633271580865","9.19402878413007","","","","","Europe/Rome","1"
"11790","","via f.sforza, dopo corso di porta romana","","45.4578473547928","9.19375500364995","","","","","Europe/Rome","1"
"11792","","via f.sforza, 32 prima di via s.barnaba","","45.4597505937867","9.19539712864065","","","","","Europe/Rome","2"
"11793","","via larga, 4 angolo via s.clemente","","45.462712945354","9.19420965647107","","","","","Europe/Rome","1"
"11794","","via larga fronte 2 prima di via verziere","","45.4623731813279","9.19372251268729","","","","","Europe/Rome","1"
"11795","","via f.sforza, 23 prima di via andreani","","45.4604692655788","9.19622139747206","","","","","Europe/Rome","1"
"11796","","via f.sforza, 14 prima di via laghetto","","45.4610401275886","9.19663107611737","","","","","Europe/Rome","2"
"11797","","c.so di p.ta vittoria, 5 prima di l.go augusto","","45.4627607936144","9.19761691730672","","","","","Europe/Rome","1"
"11798","","c.so di p.ta vittoria, 4 prima di via f.sforza","","45.4625370035161","9.19785512354264","","","","","Europe/Rome","1"
"11799","","via f. sforza, 4 prima di c.so di p.ta vittoria","","45.4628987960342","9.19839267794197","","","","","Europe/Rome","2"
"11801","","via durini dopo l.go augusto","","45.4637444787617","9.19760695578826","","","","","Europe/Rome","1"
"11807","","c.so di p.ta vittoria dopo via guastalla","","45.4621600624697","9.19886532440606","","","","","Europe/Rome","1"
"11808","","via f.sforza, 3 dopo c.so di p.ta vittoria","","45.4628221616588","9.19846513951354","","","","","Europe/Rome","2"
"11809","","via durini, 26 prima di l.go toscanini","","45.4655647715628","9.19829483204318","","","","","Europe/Rome","2"
"11810","","c.so di p.ta vittoria, 19 prima di via privata battisti","","45.4623759070213","9.20002205110526","","","","","Europe/Rome","1"
"11811","","via v. di modrone, 19 fronte via passione","","45.464873263766","9.19997816685757","","","","","Europe/Rome","2"
"11812","","via v. di modrone, 18 prima di via mascagni","","45.4651562712179","9.2002781689177","","","","","Europe/Rome","2"
"11813","","via borgogna prima di v. di modrone","","45.4657240198587","9.19988683105317","","","","","Europe/Rome","1"
"11814","","via v. di modrone, 33 dopo c.so monforte","","45.4665825936672","9.20047189179705","","","","","Europe/Rome","2"
"11815","","via san damiano dopo c.so monforte","","45.467280159874","9.20047915733361","","","","","Europe/Rome","2"
"11816","","c.so di p.ta vittoria fronte 19 dopo via freguglia","","45.4623007310726","9.20077715415105","","","","","Europe/Rome","1"
"11817","","c.so di p.ta vittoria prima di via manara","","45.4621201071122","9.20188228656143","","","","","Europe/Rome","2"
"11819","","via podgora, 12 dopo via besana","","45.4616043759616","9.20339135913194","","","","","Europe/Rome","2"
"11820","","c.so di p.ta vittoria, 31 dopo via savare'","","45.462350950443","9.20329887453881","","","","","Europe/Rome","1"
"11821","","v.le reg.margherita, 3 prima di via lamarmora","","45.4577670009066","9.20456881182929","","","","","Europe/Rome","1"
"11822","","via besana, 4 dopo via podgora","","45.4608382061845","9.20399936004836","","","","","Europe/Rome","2"
"11823","","c.so di p.ta vittoria, 40/a dopo via podgora","","45.4622748432698","9.20382699457681","","","","","Europe/Rome","1"
